"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/16/2025","AirNow","010730023","4","39","ug/m3 SC","36","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/17/2025","AirNow","010730023","4","52","ug/m3 SC","48","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"09/18/2025","AirNow","010730023","4","45","ug/m3 SC","42","North Birmingham","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5530560008695","-86.815"
"01/01/2025","AQS","010731010","4","5","ug/m3 SC","5","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/02/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/03/2025","AQS","010731010","4","14","ug/m3 SC","13","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/04/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/05/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/06/2025","AQS","010731010","4","6","ug/m3 SC","6","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/07/2025","AQS","010731010","4","7","ug/m3 SC","6","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/08/2025","AQS","010731010","4","9","ug/m3 SC","8","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/09/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/10/2025","AQS","010731010","4","9","ug/m3 SC","8","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/11/2025","AQS","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/12/2025","AQS","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/13/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/14/2025","AQS","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/15/2025","AQS","010731010","4","20","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/16/2025","AQS","010731010","4","15","ug/m3 SC","14","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/17/2025","AQS","010731010","4","15","ug/m3 SC","14","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/18/2025","AQS","010731010","4","44","ug/m3 SC","41","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/19/2025","AQS","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/20/2025","AQS","010731010","4","5","ug/m3 SC","5","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/21/2025","AQS","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/22/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/23/2025","AQS","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/24/2025","AQS","010731010","4","19","ug/m3 SC","18","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/25/2025","AQS","010731010","4","14","ug/m3 SC","13","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/26/2025","AQS","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/27/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/28/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/29/2025","AQS","010731010","4","26","ug/m3 SC","24","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/30/2025","AQS","010731010","4","19","ug/m3 SC","18","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"01/31/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/01/2025","AQS","010731010","4","26","ug/m3 SC","24","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/02/2025","AQS","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/03/2025","AQS","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/04/2025","AQS","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/05/2025","AQS","010731010","4","24","ug/m3 SC","22","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/06/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/07/2025","AQS","010731010","4","15","ug/m3 SC","14","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/08/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/09/2025","AQS","010731010","4","15","ug/m3 SC","14","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/10/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/11/2025","AQS","010731010","4","26","ug/m3 SC","24","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/12/2025","AQS","010731010","4","4","ug/m3 SC","4","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/13/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/14/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/15/2025","AQS","010731010","4","28","ug/m3 SC","26","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/16/2025","AQS","010731010","4","6","ug/m3 SC","6","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/17/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/18/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/19/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/20/2025","AQS","010731010","4","10","ug/m3 SC","9","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/21/2025","AQS","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/22/2025","AQS","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/23/2025","AQS","010731010","4","19","ug/m3 SC","18","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/24/2025","AQS","010731010","4","21","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/25/2025","AQS","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/26/2025","AQS","010731010","4","34","ug/m3 SC","31","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/27/2025","AQS","010731010","4","17","ug/m3 SC","16","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"02/28/2025","AQS","010731010","4","21","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/01/2025","AQS","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/02/2025","AQS","010731010","4","9","ug/m3 SC","8","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/03/2025","AQS","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/04/2025","AQS","010731010","4","70","ug/m3 SC","58","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/05/2025","AQS","010731010","4","19","ug/m3 SC","18","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/06/2025","AQS","010731010","4","6","ug/m3 SC","6","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/07/2025","AQS","010731010","4","28","ug/m3 SC","26","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/08/2025","AQS","010731010","4","17","ug/m3 SC","16","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/09/2025","AQS","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/10/2025","AQS","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/11/2025","AQS","010731010","4","19","ug/m3 SC","18","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/12/2025","AQS","010731010","4","27","ug/m3 SC","25","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/13/2025","AQS","010731010","4","24","ug/m3 SC","22","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/14/2025","AQS","010731010","4","35","ug/m3 SC","32","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/15/2025","AQS","010731010","4","24","ug/m3 SC","22","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/16/2025","AQS","010731010","4","26","ug/m3 SC","24","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/17/2025","AQS","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/18/2025","AQS","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/19/2025","AQS","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/20/2025","AQS","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/21/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/22/2025","AQS","010731010","4","20","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/23/2025","AQS","010731010","4","31","ug/m3 SC","29","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/24/2025","AQS","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/25/2025","AQS","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/26/2025","AQS","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/27/2025","AQS","010731010","4","30","ug/m3 SC","28","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/28/2025","AQS","010731010","4","46","ug/m3 SC","43","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/29/2025","AQS","010731010","4","33","ug/m3 SC","31","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/30/2025","AQS","010731010","4","17","ug/m3 SC","16","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"03/31/2025","AQS","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","639","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/01/2025","AirNow","010731010","4","15","ug/m3 SC","14","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/02/2025","AirNow","010731010","4","21","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/03/2025","AirNow","010731010","4","20","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/04/2025","AirNow","010731010","4","27","ug/m3 SC","25","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/05/2025","AirNow","010731010","4","18","ug/m3 SC","17","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/06/2025","AirNow","010731010","4","9","ug/m3 SC","8","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/07/2025","AirNow","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/08/2025","AirNow","010731010","4","9","ug/m3 SC","8","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/09/2025","AirNow","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/10/2025","AirNow","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/11/2025","AirNow","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/12/2025","AirNow","010731010","4","11","ug/m3 SC","10","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/13/2025","AirNow","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/14/2025","AirNow","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/15/2025","AirNow","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/16/2025","AirNow","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/17/2025","AirNow","010731010","4","30","ug/m3 SC","28","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/18/2025","AirNow","010731010","4","27","ug/m3 SC","25","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/19/2025","AirNow","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/20/2025","AirNow","010731010","4","23","ug/m3 SC","21","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/21/2025","AirNow","010731010","4","30","ug/m3 SC","28","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/22/2025","AirNow","010731010","4","17","ug/m3 SC","16","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/23/2025","AirNow","010731010","4","20","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/24/2025","AirNow","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/25/2025","AirNow","010731010","4","24","ug/m3 SC","22","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/26/2025","AirNow","010731010","4","13","ug/m3 SC","12","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/27/2025","AirNow","010731010","4","16","ug/m3 SC","15","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/28/2025","AirNow","010731010","4","34","ug/m3 SC","31","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/29/2025","AirNow","010731010","4","36","ug/m3 SC","33","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"04/30/2025","AirNow","010731010","4","32","ug/m3 SC","30","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"05/01/2025","AirNow","010731010","4","22","ug/m3 SC","20","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"05/02/2025","AirNow","010731010","4","20","ug/m3 SC","19","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"05/03/2025","AirNow","010731010","4","12","ug/m3 SC","11","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
"05/04/2025","AirNow","010731010","4","8","ug/m3 SC","7","Leeds","1","100.0000","81102","PM10 Total 0-10um STP","","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.5452780008694","-86.549167"
